area_fips,area_title,avg_emplvl_1990,avg_wkly_wage_1990,avg_emplvl_2015,avg_wkly_wage_2015,wage_pct_change
13281,"Towns County, Georgia",1633,247,3357,498,1
13283,"Treutlen County, Georgia",1319,191,1057,485,1
13285,"Troup County, Georgia",27483,380,37457,781,1
13287,"Turner County, Georgia",1900,259,2108,573,1
13289,"Twiggs County, Georgia",2003,510,1053,720,0
13291,"Union County, Georgia",3081,260,6429,619,1
13293,"Upson County, Georgia",9655,309,6710,637,1
13295,"Walker County, Georgia",14730,330,12037,591,0
13297,"Walton County, Georgia",8979,315,19857,678,1
13299,"Ware County, Georgia",13390,304,14428,640,1
13301,"Warren County, Georgia",1691,267,1466,681,1
13303,"Washington County, Georgia",7652,381,6649,687,0
13305,"Wayne County, Georgia",7524,354,8016,721,1
13307,"Webster County, Georgia",353,299,499,617,1
13309,"Wheeler County, Georgia",977,253,1145,599,1
13311,"White County, Georgia",3713,284,6805,603,1
13313,"Whitfield County, Georgia",47684,373,54722,775,1
13315,"Wilcox County, Georgia",1370,235,1162,511,1
13317,"Wilkes County, Georgia",3698,292,2860,558,0
13319,"Wilkinson County, Georgia",3381,478,3059,998,1
13321,"Worth County, Georgia",3244,262,3234,603,1
15001,"Hawaii County, Hawaii",47373,365,66395,762,1
15003,"Honolulu County, Hawaii",400236,442,461335,917,1
15007,"Kauai County, Hawaii",24743,364,30360,792,1
15009,"Maui + Kalawao County, Hawaii",50011,386,73629,786,1
16001,"Ada County, Idaho",99416,409,210842,872,1
16003,"Adams County, Idaho",763,326,914,600,0
16005,"Bannock County, Idaho",21116,346,31544,642,0
16007,"Bear Lake County, Idaho",1031,240,1542,511,1
16009,"Benewah County, Idaho",2641,354,3310,704,0
16011,"Bingham County, Idaho",10927,367,13835,620,0
16013,"Blaine County, Idaho",7506,309,11957,718,1
16015,"Boise County, Idaho",856,234,1687,381,0
16017,"Bonner County, Idaho",41114,54,12370,609,10
16019,"Bonneville County, Idaho",27211,364,45743,636,0
16021,"Boundary County, Idaho",2253,308,3239,580,0
16023,"Butte County, Idaho",39084,99,7173,1591,15
16025,"Camas County, Idaho",213,254,364,1062,3
16027,"Canyon County, Idaho",28995,319,56393,628,0
16029,"Caribou County, Idaho",2437,454,3089,960,1
16031,"Cassia County, Idaho",6308,318,10181,607,0
16033,"Clark County, Idaho",290,261,371,837,2
16035,"Clearwater County, Idaho",2960,349,2658,650,0
16037,"Custer County, Idaho",1387,431,1133,748,0
16039,"Elmore County, Idaho",4831,268,6337,594,1
16041,"Franklin County, Idaho",1585,250,3184,490,0
16043,"Fremont County, Idaho",1963,303,2382,586,0
16045,"Gem County, Idaho",2447,303,3307,540,0
16047,"Gooding County, Idaho",3067,264,5730,648,1
16049,"Idaho County, Idaho",3520,315,4010,654,1
16051,"Jefferson County, Idaho",3354,250,5739,539,1
16053,"Jerome County, Idaho",3770,284,9578,638,1
16055,"Kootenai County, Idaho",22580,326,52932,674,1
16057,"Latah County, Idaho",10886,312,13062,678,1
16059,"Lemhi County, Idaho",1751,272,2067,566,1
16061,"Lewis County, Idaho",1059,319,1569,575,0
16063,"Lincoln County, Idaho",812,299,1472,599,1
16065,"Madison County, Idaho",6767,283,13232,554,0
16067,"Minidoka County, Idaho",6051,311,7091,631,1
16069,"Nez Perce County, Idaho",15918,377,20318,746,0
16071,"Oneida County, Idaho",627,261,1033,482,0
16073,"Owyhee County, Idaho",1595,358,2615,597,0
16075,"Payette County, Idaho",4125,300,5935,633,1
16077,"Power County, Idaho",3288,389,3071,732,0
16079,"Shoshone County, Idaho",4632,411,4512,840,1
16081,"Teton County, Idaho",592,206,2588,576,1
16083,"Twin Falls County, Idaho",20937,315,35341,609,0
16085,"Valley County, Idaho",2200,285,3824,639,1
16087,"Washington County, Idaho",2127,242,2705,559,1
17001,"Adams County, Illinois",26798,334,32286,728,1
17003,"Alexander County, Illinois",2245,316,1293,674,1
17005,"Bond County, Illinois",2721,294,4538,752,1
17007,"Boone County, Illinois",11827,464,16522,895,0
17009,"Brown County, Illinois",1137,286,3831,818,1
17011,"Bureau County, Illinois",10400,323,10906,755,1
17013,"Calhoun County, Illinois",552,223,735,459,1
17015,"Carroll County, Illinois",4410,297,3832,620,1
17017,"Cass County, Illinois",4322,311,5684,630,1
17019,"Champaign County, Illinois",76828,377,87848,851,1
17021,"Christian County, Illinois",9748,359,10422,692,0
17023,"Clark County, Illinois",3517,293,4625,622,1
17025,"Clay County, Illinois",4661,296,5131,644,1
17027,"Clinton County, Illinois",8518,314,11943,639,1
17029,"Coles County, Illinois",21081,408,23201,730,0
17031,"Cook County, Illinois",2562748,530,2471378,1278,1
17033,"Crawford County, Illinois",5644,385,7486,769,0
17035,"Cumberland County, Illinois",1419,262,2528,619,1
17037,"DeKalb County, Illinois",27266,395,35931,729,0
17039,"DeWitt County, Illinois",5755,431,5278,1015,1
17041,"Douglas County, Illinois",5682,410,7067,662,0
17043,"DuPage County, Illinois",403781,506,591148,1202,1
17045,"Edgar County, Illinois",4504,307,6489,730,1
17047,"Edwards County, Illinois",2633,358,2311,723,1
17049,"Effingham County, Illinois",16172,337,19989,679,1
17051,"Fayette County, Illinois",4614,276,5333,602,1
17053,"Ford County, Illinois",4313,312,4432,689,1
17055,"Franklin County, Illinois",8854,407,8069,621,0
17057,"Fulton County, Illinois",9481,283,8030,597,1
17059,"Gallatin County, Illinois",2169,401,1010,664,0
17061,"Greene County, Illinois",3010,301,2333,604,1
17063,"Grundy County, Illinois",12004,478,17958,1094,1
17065,"Hamilton County, Illinois",1427,250,2103,846,2
17067,"Hancock County, Illinois",4397,283,3716,581,1
17069,"Hardin County, Illinois",965,305,746,615,1
17071,"Henderson County, Illinois",799,207,1054,483,1
17073,"Henry County, Illinois",14163,294,13805,680,1
17075,"Iroquois County, Illinois",7345,275,7790,559,1
17077,"Jackson County, Illinois",22051,378,24551,747,0
17079,"Jasper County, Illinois",3196,307,1969,693,1
17081,"Jefferson County, Illinois",14923,423,18840,769,0
17083,"Jersey County, Illinois",3578,260,4565,608,1
17085,"Jo Daviess County, Illinois",6701,277,7374,594,1
17087,"Johnson County, Illinois",1145,257,2380,800,2
17089,"Kane County, Illinois",137030,424,200730,854,1
17091,"Kankakee County, Illinois",34092,371,42105,743,1
17093,"Kendall County, Illinois",6956,337,26177,768,1
17095,"Knox County, Illinois",20930,335,18870,630,0
17097,"Lake County, Illinois",208547,503,320038,1583,2
17099,"LaSalle County, Illinois",35016,351,42835,819,1
17101,"Lawrence County, Illinois",4024,321,4472,768,1
17103,"Lee County, Illinois",12014,356,12784,804,1
17105,"Livingston County, Illinois",11884,384,13786,873,1
17107,"Logan County, Illinois",10688,338,8904,740,1
17109,"McDonough County, Illinois",12077,331,11259,696,1
17111,"McHenry County, Illinois",59377,401,92386,808,1
17113,"McLean County, Illinois",60983,428,83867,1029,1
17115,"Macon County, Illinois",50722,454,48218,1072,1
17117,"Macoupin County, Illinois",10555,346,9956,612,0
17119,"Madison County, Illinois",83665,422,95264,803,0
17121,"Marion County, Illinois",15024,341,12843,665,0
17123,"Marshall County, Illinois",2992,329,2949,656,0
17125,"Mason County, Illinois",3038,287,3118,629,1
17127,"Massac County, Illinois",3099,418,3391,981,1
17129,"Menard County, Illinois",1618,312,1804,552,0
17131,"Mercer County, Illinois",2582,277,3095,592,1
17133,"Monroe County, Illinois",4470,334,7854,625,0
17135,"Montgomery County, Illinois",8575,324,8346,740,1
17137,"Morgan County, Illinois",14247,332,14248,692,1
17139,"Moultrie County, Illinois",2915,279,4724,699,1
17141,"Ogle County, Illinois",13724,368,15679,863,1
17143,"Peoria County, Illinois",91357,411,99910,1069,1
17145,"Perry County, Illinois",6746,400,4853,663,0
17147,"Piatt County, Illinois",3248,316,3200,648,1
17149,"Pike County, Illinois",3487,264,4056,589,1
17151,"Pope County, Illinois",549,269,548,613,1
17153,"Pulaski County, Illinois",1524,377,1430,709,0
17155,"Putnam County, Illinois",2307,466,1700,746,0
17157,"Randolph County, Illinois",12193,369,12082,731,0
17159,"Richland County, Illinois",6140,286,5952,638,1
17161,"Rock Island County, Illinois",72092,456,71670,975,1
17163,"St. Clair County, Illinois",73221,378,91313,765,1
17165,"Saline County, Illinois",8052,381,8348,767,1
17167,"Sangamon County, Illinois",129205,444,127577,1000,1
17169,"Schuyler County, Illinois",2327,392,1923,858,1
17171,"Scott County, Illinois",1218,499,1028,658,0
17173,"Shelby County, Illinois",4271,307,4578,622,1
17175,"Stark County, Illinois",1320,365,1259,667,0
17177,"Stephenson County, Illinois",20139,399,16330,785,0
17179,"Tazewell County, Illinois",45817,534,55761,1495,1
17181,"Union County, Illinois",5106,300,4744,624,1
17183,"Vermilion County, Illinois",31638,394,27976,764,0
17185,"Wabash County, Illinois",5508,392,3091,627,0
17187,"Warren County, Illinois",5720,290,6151,651,1
17189,"Washington County, Illinois",4124,284,5717,784,1
17191,"Wayne County, Illinois",3991,304,4043,593,0
17193,"White County, Illinois",4287,302,4416,688,1
17195,"Whiteside County, Illinois",20673,364,20181,694,0
17197,"Will County, Illinois",87604,444,214116,859,0
17199,"Williamson County, Illinois",16488,348,26457,721,1
17201,"Winnebago County, Illinois",120633,432,124019,846,0
17203,"Woodford County, Illinois",5985,335,10598,684,1
18001,"Adams County, Indiana",11974,345,13098,648,0
18003,"Allen County, Indiana",166481,435,177107,841,0
18005,"Bartholomew County, Indiana",33179,452,48676,1065,1
18007,"Benton County, Indiana",2303,304,2173,676,1
18009,"Blackford County, Indiana",4549,349,3155,663,0
18011,"Boone County, Indiana",10745,335,25301,744,1
18013,"Brown County, Indiana",2248,227,2706,470,1
18015,"Carroll County, Indiana",4044,315,5193,602,0
18017,"Cass County, Indiana",15101,334,14257,626,0
18019,"Clark County, Indiana",34511,347,50783,708,1
18021,"Clay County, Indiana",5941,340,7344,613,0
18023,"Clinton County, Indiana",10065,333,10636,700,1
18025,"Crawford County, Indiana",1423,260,1945,532,1
18027,"Daviess County, Indiana",8443,308,11086,603,0
18029,"Dearborn County, Indiana",9375,378,14061,675,0
18031,"Decatur County, Indiana",8765,356,13449,719,1
18033,"DeKalb County, Indiana",15366,398,20902,810,1
18035,"Delaware County, Indiana",48771,393,44088,724,0
18037,"Dubois County, Indiana",21836,345,27581,738,1
18039,"Elkhart County, Indiana",97109,394,121129,834,1
18041,"Fayette County, Indiana",11145,436,6252,641,0
18043,"Floyd County, Indiana",19921,346,28462,726,1
18045,"Fountain County, Indiana",4377,311,4656,594,0
18047,"Franklin County, Indiana",2717,307,4449,537,0
18049,"Fulton County, Indiana",6340,338,6050,653,0
18051,"Gibson County, Indiana",9965,349,19612,852,1
18053,"Grant County, Indiana",31401,448,27466,720,0
18055,"Greene County, Indiana",7120,311,6378,571,0
18057,"Hamilton County, Indiana",38395,432,126950,1026,1
18059,"Hancock County, Indiana",11180,423,20807,851,1
18061,"Harrison County, Indiana",6421,292,9874,622,1
18063,"Hendricks County, Indiana",16870,371,60091,668,0
18065,"Henry County, Indiana",12815,366,12604,590,0
18067,"Howard County, Indiana",41330,537,38149,934,0
18069,"Huntington County, Indiana",14044,323,14048,638,0
18071,"Jackson County, Indiana",15366,363,20211,778,1
18073,"Jasper County, Indiana",7855,358,11779,710,0
18075,"Jay County, Indiana",6818,331,7358,642,0
18077,"Jefferson County, Indiana",11951,362,12256,713,0
18079,"Jennings County, Indiana",6135,299,7109,632,1
18081,"Johnson County, Indiana",27188,314,47686,662,1
18083,"Knox County, Indiana",14869,322,17402,665,1
18085,"Kosciusko County, Indiana",27790,429,36504,972,1
18087,"Lagrange County, Indiana",9184,325,12692,706,1
18089,"Lake County, Indiana",191002,443,182783,890,1
18091,"LaPorte County, Indiana",42554,378,39437,711,0
18093,"Lawrence County, Indiana",13020,381,12479,691,0
18095,"Madison County, Indiana",48132,495,37600,656,0
18097,"Marion County, Indiana",507684,475,570681,1071,1
18099,"Marshall County, Indiana",16062,337,18722,663,0
18101,"Martin County, Indiana",7361,535,6850,1331,1
18103,"Miami County, Indiana",10000,341,9161,660,0
18105,"Monroe County, Indiana",48684,379,61061,797,1
18107,"Montgomery County, Indiana",15806,395,15398,759,0
18109,"Morgan County, Indiana",12585,321,14744,640,0
18111,"Newton County, Indiana",3734,326,3354,651,0
18113,"Noble County, Indiana",15652,341,18437,686,1
18115,"Ohio County, Indiana",530,249,1382,490,0
18117,"Orange County, Indiana",6254,290,7492,565,0
18119,"Owen County, Indiana",2817,269,4407,797,1
18121,"Parke County, Indiana",2945,287,2891,550,0
18123,"Perry County, Indiana",5154,314,6362,661,1
18125,"Pike County, Indiana",3082,512,2979,952,0
18127,"Porter County, Indiana",43878,465,57787,807,0
18129,"Posey County, Indiana",7757,472,8091,1054,1
18131,"Pulaski County, Indiana",4072,356,4423,728,1
18133,"Putnam County, Indiana",9103,312,12335,644,1
18135,"Randolph County, Indiana",8562,359,7236,661,0
18137,"Ripley County, Indiana",9999,435,11515,798,0
18139,"Rush County, Indiana",4698,322,4819,689,1
18141,"St. Joseph County, Indiana",111307,401,117097,790,0
18143,"Scott County, Indiana",5043,299,7310,627,1
18145,"Shelby County, Indiana",14101,351,17500,751,1
18147,"Spencer County, Indiana",5683,366,6133,753,1
18149,"Starke County, Indiana",4430,269,4294,531,0
18151,"Steuben County, Indiana",13354,338,15270,610,0
18153,"Sullivan County, Indiana",4488,348,6207,735,1
18155,"Switzerland County, Indiana",1411,258,1976,634,1
18157,"Tippecanoe County, Indiana",61436,429,80919,867,1
18159,"Tipton County, Indiana",3901,345,4200,733,1
18161,"Union County, Indiana",1139,263,1247,612,1
18163,"Vanderburgh County, Indiana",91023,382,104761,823,1
18165,"Vermillion County, Indiana",4876,559,4259,895,0
18167,"Vigo County, Indiana",47906,366,47974,711,0
18169,"Wabash County, Indiana",14031,356,12235,654,0
18171,"Warren County, Indiana",1699,331,1811,696,1
18173,"Warrick County, Indiana",12517,542,15239,834,0
18175,"Washington County, Indiana",6078,293,5736,606,1
18177,"Wayne County, Indiana",31291,366,29579,667,0
18179,"Wells County, Indiana",9055,345,10415,671,0
18181,"White County, Indiana",8117,345,8860,670,0
18183,"Whitley County, Indiana",10447,372,11873,723,0
19001,"Adair County, Iowa",2218,281,2729,642,1
19003,"Adams County, Iowa",1464,278,1282,683,1
19005,"Allamakee County, Iowa",4341,259,5081,606,1
19007,"Appanoose County, Iowa",3898,305,4512,657,1
19009,"Audubon County, Iowa",1771,251,1708,657,1
19011,"Benton County, Iowa",4554,274,5536,674,1
19013,"Black Hawk County, Iowa",56233,410,73913,816,0
19015,"Boone County, Iowa",7431,314,9500,707,1
19017,"Bremer County, Iowa",7534,327,9802,762,1
19019,"Buchanan County, Iowa",4686,307,6278,666,1
19021,"Buena Vista County, Iowa",7860,318,10829,676,1
19023,"Butler County, Iowa",2809,263,3611,643,1
19025,"Calhoun County, Iowa",2967,278,2865,604,1
19027,"Carroll County, Iowa",8389,287,11392,676,1
19029,"Cass County, Iowa",5596,286,6086,633,1
19031,"Cedar County, Iowa",4441,256,5465,674,1
19033,"Cerro Gordo County, Iowa",22077,333,23326,762,1
19035,"Cherokee County, Iowa",4854,316,4672,650,1
19037,"Chickasaw County, Iowa",4153,296,4612,697,1
19039,"Clarke County, Iowa",3079,311,4239,652,1
19041,"Clay County, Iowa",7457,310,8599,727,1
19043,"Clayton County, Iowa",5252,286,6506,643,1
19045,"Clinton County, Iowa",19037,346,21757,722,1
19047,"Crawford County, Iowa",5858,294,7246,709,1
19049,"Dallas County, Iowa",7493,314,38652,1174,2
19051,"Davis County, Iowa",1778,271,1922,653,1
19053,"Decatur County, Iowa",2265,257,2342,548,1
19055,"Delaware County, Iowa",4471,316,6438,732,1
19057,"Des Moines County, Iowa",20474,385,22213,733,0
19059,"Dickinson County, Iowa",5551,297,8656,713,1
19061,"Dubuque County, Iowa",41953,375,56896,797,1
19063,"Emmet County, Iowa",3887,273,4038,663,1
19065,"Fayette County, Iowa",6059,285,7026,603,1
19067,"Floyd County, Iowa",5747,306,5776,794,1
19069,"Franklin County, Iowa",3101,296,3846,713,1
19071,"Fremont County, Iowa",2517,310,2676,693,1
19073,"Greene County, Iowa",2725,283,3304,676,1
19075,"Grundy County, Iowa",2863,301,3692,737,1
19077,"Guthrie County, Iowa",2289,258,3013,694,1
19079,"Hamilton County, Iowa",6407,310,5751,689,1
19081,"Hancock County, Iowa",3600,295,6825,773,1
19083,"Hardin County, Iowa",6674,298,7125,681,1
19085,"Harrison County, Iowa",3114,257,4179,623,1
19087,"Henry County, Iowa",8567,343,9129,725,1
19089,"Howard County, Iowa",2848,265,4137,617,1
19091,"Humboldt County, Iowa",3107,296,3872,698,1
19093,"Ida County, Iowa",3002,302,3462,761,1
19095,"Iowa County, Iowa",7292,337,9232,712,1
19097,"Jackson County, Iowa",5379,254,6119,586,1
19099,"Jasper County, Iowa",11963,409,10898,650,0
19101,"Jefferson County, Iowa",6765,331,7274,684,1
19103,"Johnson County, Iowa",46764,395,80446,897,1
19105,"Jones County, Iowa",5143,290,6342,659,1
19107,"Keokuk County, Iowa",2313,266,2317,608,1
19109,"Kossuth County, Iowa",5478,304,6739,764,1
19111,"Lee County, Iowa",16219,367,17607,853,1
19113,"Linn County, Iowa",90577,421,127314,1000,1
19115,"Louisa County, Iowa",3350,315,3605,678,1
19117,"Lucas County, Iowa",2944,377,3373,686,0
19119,"Lyon County, Iowa",2927,255,4492,623,1
19121,"Madison County, Iowa",2599,271,3660,624,1
19123,"Mahaska County, Iowa",6476,288,7919,693,1
19125,"Marion County, Iowa",11943,357,16169,819,1
19127,"Marshall County, Iowa",16921,389,17659,780,1
19129,"Mills County, Iowa",3604,302,3899,753,1
19131,"Mitchell County, Iowa",2978,270,3434,688,1
19133,"Monona County, Iowa",2644,260,2740,624,1
19135,"Monroe County, Iowa",2346,303,3572,844,1
19137,"Montgomery County, Iowa",4921,301,4204,664,1
19139,"Muscatine County, Iowa",19233,420,22667,900,1
19141,"Obrien County, Iowa",5233,267,6600,654,1
19143,"Osceola County, Iowa",1878,277,2267,699,1
19145,"Page County, Iowa",6174,293,6310,681,1
19147,"Palo Alto County, Iowa",2812,255,3694,647,1
19149,"Plymouth County, Iowa",6879,302,10612,840,1
19151,"Pocahontas County, Iowa",2904,290,2787,669,1
19153,"Polk County, Iowa",208708,423,282319,1071,1
19155,"Pottawattamie County, Iowa",27173,321,39335,722,1
19157,"Poweshiek County, Iowa",7847,356,9404,778,1
19159,"Ringgold County, Iowa",1245,252,1364,700,1
19161,"Sac County, Iowa",2950,245,3162,710,1
19163,"Scott County, Iowa",67871,397,88606,794,1
19165,"Shelby County, Iowa",4007,258,5959,699,1
19167,"Sioux County, Iowa",11017,285,19852,687,1
19169,"Story County, Iowa",30843,356,44325,898,1
19171,"Tama County, Iowa",4453,304,5275,642,1
19173,"Taylor County, Iowa",1467,235,1941,626,1
19175,"Union County, Iowa",5148,304,6264,666,1
19177,"Van Buren County, Iowa",1711,251,2071,533,1
19179,"Wapello County, Iowa",13230,386,15977,717,0
19181,"Warren County, Iowa",6355,284,10243,659,1
19183,"Washington County, Iowa",5490,288,8059,599,1
19185,"Wayne County, Iowa",1858,268,1884,671,1
19187,"Webster County, Iowa",16892,334,18107,779,1
19189,"Winnebago County, Iowa",6394,330,4207,650,0
19191,"Winneshiek County, Iowa",7413,298,9925,672,1
19193,"Woodbury County, Iowa",45214,345,51518,746,1
19195,"Worth County, Iowa",1789,625,2247,613,0
19197,"Wright County, Iowa",5293,296,5729,762,1
20001,"Allen County, Kansas",5298,298,5842,582,0
20003,"Anderson County, Kansas",1761,253,1939,578,1
20005,"Atchison County, Kansas",5775,327,5924,667,1
20007,"Barber County, Kansas",2068,287,1767,593,1
20009,"Barton County, Kansas",12668,319,12660,660,1
20011,"Bourbon County, Kansas",5611,303,6231,601,0
20013,"Brown County, Kansas",3983,272,4980,651,1
20015,"Butler County, Kansas",11449,299,18599,646,1
20017,"Chase County, Kansas",749,212,671,530,1
20019,"Chautauqua County, Kansas",975,253,751,506,1
20021,"Cherokee County, Kansas",5594,318,6047,668,1
20023,"Cheyenne County, Kansas",857,245,868,557,1
20025,"Clark County, Kansas",660,256,748,590,1
20027,"Clay County, Kansas",2581,252,3089,568,1
20029,"Cloud County, Kansas",3941,268,3496,512,0
20031,"Coffey County, Kansas",3464,431,4861,1198,1
20033,"Comanche County, Kansas",748,217,665,476,1
20035,"Cowley County, Kansas",14233,336,14007,680,1
20037,"Crawford County, Kansas",13151,320,16598,617,0
20039,"Decatur County, Kansas",1257,235,936,510,1
20041,"Dickinson County, Kansas",5746,273,6331,567,1
20043,"Doniphan County, Kansas",2338,332,2251,609,0
20045,"Douglas County, Kansas",31877,351,48098,693,0
20047,"Edwards County, Kansas",1087,276,989,596,1
20049,"Elk County, Kansas",637,222,637,438,0
20051,"Ellis County, Kansas",10555,303,15418,683,1
20053,"Ellsworth County, Kansas",2210,291,2341,608,1
20055,"Finney County, Kansas",16348,325,18437,661,1
20057,"Ford County, Kansas",13130,322,17241,650,1
20059,"Franklin County, Kansas",6367,302,9163,665,1
20061,"Geary County, Kansas",11011,298,13353,700,1
20063,"Gove County, Kansas",1009,246,1243,565,1
20065,"Graham County, Kansas",1198,269,933,631,1
20067,"Grant County, Kansas",2850,359,3268,955,1
20069,"Gray County, Kansas",1572,367,3245,594,0
20071,"Greeley County, Kansas",633,242,689,574,1
20073,"Greenwood County, Kansas",1946,250,1665,550,1
20075,"Hamilton County, Kansas",788,266,1285,649,1
20077,"Harper County, Kansas",2310,288,2308,622,1
20079,"Harvey County, Kansas",11230,323,13990,660,1
20081,"Haskell County, Kansas",1075,341,1844,697,1
20083,"Hodgeman County, Kansas",454,263,508,558,1
20085,"Jackson County, Kansas",2416,252,4157,564,1
20087,"Jefferson County, Kansas",2598,283,3514,637,1
20089,"Jewell County, Kansas",891,245,724,502,1
20091,"Johnson County, Kansas",184023,442,328032,1087,1
20093,"Kearny County, Kansas",1094,330,1342,676,1
20095,"Kingman County, Kansas",2166,286,2428,622,1
20097,"Kiowa County, Kansas",1159,270,1226,615,1
20099,"Labette County, Kansas",9704,322,9062,634,0
20101,"Lane County, Kansas",772,285,678,649,1
20103,"Leavenworth County, Kansas",17347,361,20154,813,1
20105,"Lincoln County, Kansas",973,225,963,511,1
20107,"Linn County, Kansas",1986,407,2103,863,1
20109,"Logan County, Kansas",1039,249,1347,524,1
20111,"Lyon County, Kansas",14360,345,14696,593,0
20113,"Mcpherson County, Kansas",11204,351,15053,826,1
20115,"Marion County, Kansas",3340,257,3560,527,1
20117,"Marshall County, Kansas",3588,279,4591,612,1
20119,"Meade County, Kansas",1321,270,1600,730,1
20121,"Miami County, Kansas",5934,303,7827,635,1
20123,"Mitchell County, Kansas",2844,270,3395,616,1
20125,"Montgomery County, Kansas",15789,330,15764,640,0
20127,"Morris County, Kansas",1462,249,1467,493,0
20129,"Morton County, Kansas",1216,342,1026,622,0
20131,"Nemaha County, Kansas",3819,276,5437,656,1
20133,"Neosho County, Kansas",6837,295,6123,624,1
20135,"Ness County, Kansas",1317,290,1270,690,1
20137,"Norton County, Kansas",2082,293,2517,653,1
20139,"Osage County, Kansas",2891,253,2855,479,0
20141,"Osborne County, Kansas",1511,241,1406,513,1
20143,"Ottawa County, Kansas",1235,254,1373,521,1
20145,"Pawnee County, Kansas",2842,319,3071,657,1
20147,"Phillips County, Kansas",2244,309,2514,621,1
20149,"Pottawatomie County, Kansas",5468,306,9351,740,1
20151,"Pratt County, Kansas",3937,298,4761,675,1
20153,"Rawlins County, Kansas",986,232,890,600,1
20155,"Reno County, Kansas",25840,359,26763,659,0
20157,"Republic County, Kansas",2119,252,1962,505,1
20159,"Rice County, Kansas",3115,308,3989,629,1
20161,"Riley County, Kansas",19708,312,28337,708,1
20163,"Rooks County, Kansas",1752,276,1989,620,1
20165,"Rush County, Kansas",1096,295,1191,586,0
20167,"Russell County, Kansas",2992,286,2825,649,1
20169,"Saline County, Kansas",24386,343,29925,663,0
20171,"Scott County, Kansas",1856,305,2180,647,1
20173,"Sedgwick County, Kansas",211660,436,246170,911,1
20175,"Seward County, Kansas",9391,334,11564,653,0
20177,"Shawnee County, Kansas",87793,395,95612,818,1
20179,"Sheridan County, Kansas",787,253,951,627,1
20181,"Sherman County, Kansas",2388,262,2520,589,1
20183,"Smith County, Kansas",1462,235,1324,517,1
20185,"Stafford County, Kansas",1378,269,1334,516,0
20187,"Stanton County, Kansas",704,318,748,646,1
20189,"Stevens County, Kansas",1530,347,2108,753,1
20191,"Sumner County, Kansas",5676,296,7170,617,1
20193,"Thomas County, Kansas",3429,271,3885,608,1
20195,"Trego County, Kansas",1013,235,1241,611,1
20197,"Wabaunsee County, Kansas",1123,231,1299,517,1
20199,"Wallace County, Kansas",484,235,498,575,1
20201,"Washington County, Kansas",1959,216,2003,466,1
20203,"Wichita County, Kansas",803,280,777,657,1
20205,"Wilson County, Kansas",3031,305,3427,630,1
20207,"Woodson County, Kansas",788,259,692,437,0
20209,"Wyandotte County, Kansas",76390,455,85884,968,1
21001,"Adair County, Kentucky",3511,265,4620,524,0
21003,"Allen County, Kentucky",3715,303,4103,643,1
21005,"Anderson County, Kentucky",2884,348,4437,640,0
21007,"Ballard County, Kentucky",2314,471,2139,1104,1
21009,"Barren County, Kentucky",13207,351,16256,638,0
21011,"Bath County, Kentucky",1379,246,1759,624,1
21013,"Bell County, Kentucky",9443,323,8471,593,0
21015,"Boone County, Kentucky",37136,375,78735,833,1
21017,"Bourbon County, Kentucky",5394,308,6661,711,1
21019,"Boyd County, Kentucky",26311,442,24833,826,0
21021,"Boyle County, Kentucky",12011,351,13308,717,1
21023,"Bracken County, Kentucky",1159,317,1294,619,0
21025,"Breathitt County, Kentucky",3822,360,3186,631,0
21027,"Breckinridge County, Kentucky",2333,256,3445,583,1
21029,"Bullitt County, Kentucky",6904,315,21898,631,1
21031,"Butler County, Kentucky",3633,273,2773,608,1
21033,"Caldwell County, Kentucky",3556,267,4096,587,1
21035,"Calloway County, Kentucky",10790,310,16125,591,0
21037,"Campbell County, Kentucky",20407,346,28193,762,1
21039,"Carlisle County, Kentucky",653,247,994,521,1
21041,"Carroll County, Kentucky",4368,391,6257,1063,1
21043,"Carter County, Kentucky",4198,249,5683,567,1
21045,"Casey County, Kentucky",2742,243,3765,555,1
21047,"Christian County, Kentucky",23191,314,31588,717,1
21049,"Clark County, Kentucky",9655,362,13750,740,1
21051,"Clay County, Kentucky",3766,276,4020,638,1
21053,"Clinton County, Kentucky",2017,212,3740,535,1
21055,"Crittenden County, Kentucky",1952,274,1873,496,0
21057,"Cumberland County, Kentucky",1693,235,1653,572,1
21059,"Daviess County, Kentucky",33615,353,44415,718,1
21061,"Edmonson County, Kentucky",1260,247,1461,587,1
21063,"Elliott County, Kentucky",485,251,913,529,1
21065,"Estill County, Kentucky",2178,257,2349,583,1
21067,"Fayette County, Kentucky",138994,401,184934,882,1
21069,"Fleming County, Kentucky",2882,263,3025,560,1
21071,"Floyd County, Kentucky",11201,353,10893,686,0
21073,"Franklin County, Kentucky",27518,383,31053,778,1
21075,"Fulton County, Kentucky",2866,260,2156,652,1
21077,"Gallatin County, Kentucky",852,269,2573,929,2
21079,"Garrard County, Kentucky",2099,244,2280,603,1
21081,"Grant County, Kentucky",3418,273,4798,697,1
21083,"Graves County, Kentucky",10203,370,10711,648,0
21085,"Grayson County, Kentucky",5323,266,7444,590,1
21087,"Green County, Kentucky",2292,245,1760,498,1
21089,"Greenup County, Kentucky",8526,450,7705,687,0
21091,"Hancock County, Kentucky",3922,665,4426,1265,0
21093,"Hardin County, Kentucky",31135,328,45880,743,1
21095,"Harlan County, Kentucky",9991,402,6406,659,0
21097,"Harrison County, Kentucky",4903,340,4679,766,1
